0,1,2,3,4,label
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 7]","[0, 40, 8]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 8]","[0, 40, 9]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 8]","[0, 40, 9]",221
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1871, 20]","[0, 40, 21]",221
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1839, 9]","[0, 40, 9]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 20]","[0, 40, 21]",221
"[1, 52, 0]","[0, 48, 3]","[1, 40, 5]","[1, 1871, 14]","[0, 40, 14]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 10]","[0, 40, 10]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1839, 12]","[0, 40, 13]",221
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1807, 10]","[0, 40, 11]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 1871, 17]","[0, 40, 18]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 8]","[0, 40, 8]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1839, 7]","[0, 40, 8]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 8]","[0, 40, 9]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 7]","[0, 40, 8]",221
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1871, 8]","[0, 40, 9]",221
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1775, 7]","[0, 40, 8]",221
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1775, 9]","[0, 40, 10]",221
"[1, 52, 0]","[0, 48, 3]","[1, 40, 6]","[1, 1871, 13]","[0, 40, 14]",221
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1807, 9]","[0, 40, 10]",221
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 11]","[0, 40, 12]",221
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 13]","[1, 52, 13]","[1, 1787, 14]","[0, 52, 17]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1787, 4]","[0, 52, 4]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 7]","[1, 52, 8]","[1, 1819, 8]","[0, 52, 10]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1819, 6]","[0, 52, 7]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 7]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 10]","[1, 52, 10]","[1, 1787, 11]","[0, 52, 16]",121
"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1851, 56]","[0, 52, 59]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 17]","[1, 52, 17]","[1, 1883, 17]","[0, 52, 22]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 3]","[0, 52, 4]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1819, 4]","[0, 52, 4]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 21]","[1, 52, 21]","[1, 1883, 22]","[0, 52, 33]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 7]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1787, 5]","[0, 52, 7]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 5]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1787, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 22]","[1, 52, 22]","[1, 1851, 23]","[0, 52, 30]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 7]",121
"[1, 60, 0]","[0, 60, 17]","[1, 52, 18]","[1, 1819, 18]","[0, 52, 24]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1851, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1851, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 6]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1819, 7]","[0, 52, 8]",121
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1819, 5]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 6]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1819, 4]","[0, 52, 5]",121
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1883, 5]","[0, 52, 6]",121
"[1, 52, 0]","[0, 48, 7]","[1, 40, 8]","[1, 713, 15]","[0, 40, 18]",210
"[1, 52, 0]","[0, 48, 8]","[1, 40, 8]","[1, 713, 10]","[0, 40, 12]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 12]","[1, 40, 13]","[1, 713, 16]","[0, 40, 17]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 6]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 17]","[1, 40, 18]","[1, 713, 22]","[0, 40, 23]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 12]","[0, 40, 13]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 8]","[1, 40, 9]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 8]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 7]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 12]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 10]","[1, 40, 11]","[1, 713, 14]","[0, 40, 15]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 30]","[0, 40, 31]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 5]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 8]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 7]","[1, 40, 8]","[1, 713, 10]","[0, 40, 11]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 713, 11]","[0, 40, 13]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 8]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 12]","[0, 40, 12]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 27]","[0, 40, 28]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 8]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 9]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 12]","[0, 40, 14]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 9]","[0, 40, 11]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 8]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 2]","[1, 40, 3]","[1, 713, 5]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 11]","[1, 40, 12]","[1, 713, 15]","[0, 40, 16]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 10]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 6]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 6]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 713, 6]","[0, 40, 6]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 9]","[0, 40, 10]",210
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 713, 11]","[0, 40, 11]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 713, 7]","[0, 40, 7]",210
"[1, 52, 0]","[0, 48, 14]","[1, 40, 14]","[1, 713, 16]","[0, 40, 16]",210
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 713, 31]","[0, 40, 32]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 8]","[0, 40, 9]",210
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 713, 7]","[0, 40, 8]",210
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 725, 8]","[0, 52, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 725, 8]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 4]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 7]","[0, 52, 8]",110
